,time,survival_unbiased,survival_biased,survival_fitted
7462,34.212963275962,,-0.0043276093037254975,-0.0044624589833415695
3119,34.217062418610006,,-0.004328230381811519,-0.004462949941818671
5764,34.241639180760004,,-0.0043288514602831665,-0.004465893525575902
1980,34.24231135050599,,-0.004329472539140665,-0.00446597403202888
6278,34.24942524358801,,-0.004330093618383902,-0.004466826070226551
5751,34.254147220296,,-0.0043307146980127685,-0.004467391626171425
3288,34.257977802384005,,-0.004331335778027486,-0.004467850418877566
45,34.270294,-0.005716306996109192,,
6863,34.28234846943,,-0.004331956858427832,-0.004470769318414927
1876,34.28446066314,,-0.004332577939214031,-0.004471022298000234
5818,34.290340415340005,,-0.00433319902038586,-0.004471726521891356
7239,34.291687917123994,,-0.0043338201019435425,-0.004471887913548239
4919,34.297098313481996,,-0.004334441183886968,-0.004472535922213595
5299,34.305934444600005,,-0.004335062266216025,-0.004473594234609548
4397,34.335173174888,,-0.004335683348930936,-0.004477096187024292
3127,34.340633922402,,-0.004336304432031481,-0.004477750226298727
3536,34.343250842879996,,-0.004336925515517881,-0.004478063657521522
2228,34.347653164868,,-0.004337546599389915,-0.004478590928096013
4484,34.348528046436,,-0.004338167683647805,-0.004478695713549742
543,34.351629062087994,,-0.004338788768291441,-0.004479067125343062
6986,34.360947882246,,-0.0043394098533207125,-0.004480183249895444
5882,34.38436201025001,,-0.0043400309387358425,-0.004482987583780504
4816,34.386565349555994,,-0.0043406520245366075,-0.004483251479966388
7083,34.389697804436,,-0.004341273110723232,-0.004483626657267969
2578,34.40797199392,,-0.004341894197295606,-0.004485815375497546
5345,34.413636041736,,-0.004342515284253616,-0.004486493764255576
4191,34.42325777136401,,-0.004343136371597487,-0.0044876461685827455
6771,34.44239796109,,-0.004343757459326997,-0.004489938608540616
1578,34.447236483581996,,-0.004344378547442368,-0.004490518123292377
6262,34.464753589279994,,-0.004344999635943377,-0.004492616164828183
3542,34.470304160212,,-0.00434562072483025,-0.004493280962344597
6681,34.471886716512,,-0.004346241814102875,-0.004493470506719529
7259,34.491217588638,,-0.0043468629037611405,-0.004495785784902061
6962,34.492328365768,,-0.004347483993805269,-0.004495918823806773
1233,34.50140710736,,-0.0043481050842350405,-0.004497006193905535
4868,34.50177180912,,-0.004348726175050676,-0.004497049874605637
2018,34.503780833323994,,-0.0043493472662519544,-0.004497290497474454
280,34.510351662106004,,-0.004349968357839099,-0.004498077492309503
745,34.510607971632005,,-0.004350589449811999,-0.004498108190761681
1150,34.51961596782,,-0.004351210542170542,-0.004499187087611573
7157,34.520516578758,,-0.004351831634914953,-0.0044992949546980715
2613,34.525257300312,,-0.0043524527280450085,-0.004499862755732184
2438,34.52930068738801,,-0.004353073821560933,-0.004500347036307814
2541,34.529908250969996,,-0.0043536949154625035,-0.004500419804814931
982,34.54693670195599,,-0.004354316009749943,-0.0045024593196797144
1710,34.547666531839994,,-0.004354937104423141,-0.004502546732145969
6366,34.555908450000004,,-0.0043555581994819854,-0.004503533875052597
5173,34.559966672231994,,-0.004356179294926702,-0.004504019932449922
2761,34.5606944526,,-0.004356800390757066,-0.004504107099443566
3202,34.56092333791201,,-0.004357421486973302,-0.004504134513269788
4436,34.564315208416005,,-0.004358042583575188,-0.004504540761044057
1580,34.56577094432,,-0.004358663680562946,-0.004504715116011391
4352,34.580875822024,,-0.004359284777936465,-0.004506524242551049
1329,34.58673160842,,-0.004359905875695636,-0.004507225596033493
720,34.58771779368,,-0.00436052697384068,-0.004507343712443427
2888,34.603909650086,,-0.004361148072371377,-0.004509283027525911
6832,34.60424408428,,-0.004361769171287948,-0.0045093230830489
530,34.615710859391996,,-0.004362390270590172,-0.004510696470347092
3152,34.615902459923994,,-0.004363011370278272,-0.004510719418537355
780,34.615953211488,,-0.0043636324703521375,-0.004510725497103707
169,34.622653884288,,-0.004364253570811656,-0.004511528043488631
5301,34.62397864982999,,-0.004364874671657053,-0.004511686712002723
669,34.626957564196005,,-0.004365495772888105,-0.004512043499601043
5752,34.640258606784,,-0.004366116874505035,-0.004513636578977297
1911,34.657108792748,,-0.004366737976507732,-0.00451565474285939
48,34.670718,-0.005816885321564851,,
4371,34.674187128468,,-0.004367359078896086,-0.004517700232469417
3280,34.680590686584,,-0.004367980181670321,-0.004518467193126956
2250,34.68374052816,,-0.004368601284830212,-0.004518844452850771
2903,34.683869606832,,-0.004369222388375984,-0.004518859912734379
6346,34.685649406223995,,-0.0043698434923074144,-0.004519073081114715
1586,34.688354751864004,,-0.004370464596624727,-0.004519397103108947
895,34.690754621248004,,-0.00437108570132781,-0.004519684537901826
2933,34.697419701168,,-0.004371706806416554,-0.004520482821291372
808,34.698638580858,,-0.00437232791189118,-0.004520628807749457
6027,34.708247733402,,-0.004372949017751467,-0.004521779705706504
2601,34.718796481824,,-0.004373570123997638,-0.004523043140015898
247,34.71973991876,,-0.004374191230629472,-0.00452315613641566
2726,34.72090075765,,-0.004374812337647189,-0.004523295171268198
4720,34.726030963176,,-0.004375433445050682,-0.004523909621193108
2109,34.729178643264,,-0.004376054552839837,-0.00452428662203331
6586,34.732685755152,,-0.004376675661014879,-0.004524706672385154
862,34.733376018516,,-0.004377296769575586,-0.004524789345929134
4473,34.74665609198401,,-0.00437791787852218,-0.004526379913812595
6497,34.75515883872,,-0.004378538987854438,-0.004527398296422605
2453,34.756039987006,,-0.004379160097572586,-0.0045275038324475115
1116,34.773945191568004,,-0.004379781207676511,-0.0045296483569783235
3218,34.777610276432,,-0.004380402318166102,-0.004530087327913904
4031,34.77869391961,,-0.004381023429041584,-0.004530217116957632
2383,34.78359635883001,,-0.004381644540302733,-0.004530804287080806
2293,34.7848041898,,-0.004382265651949773,-0.004530948950222479
508,34.786375442358,,-0.0043828867639824805,-0.004531137140736754
3086,34.794125318832,,-0.004383507876401081,-0.004532065351311044
3927,34.797419339255995,,-0.004384128989205462,-0.004532459879481877
4380,34.798426917407994,,-0.004384750102395513,-0.004532580558140207
2011,34.802797603044,,-0.004385371215971457,-0.004533104039596698
6194,34.803683647856,,-0.004385992329933072,-0.004533210162083495
4594,34.818867696320005,,-0.004386613444280581,-0.004535028770985467
7334,34.825181537236,,-0.004387234559013763,-0.004535784986122866
5807,34.83110347184,,-0.0043878556741328385,-0.004536494262243346
6710,34.839362616505994,,-0.0043884767896376995,-0.004537483468386086
3389,34.852620180449996,,-0.004389097905528233,-0.004539071340281002
1040,34.854194271384,,-0.004389719021804663,-0.004539259870750453
4866,34.855233691446,,-0.004390340138466768,-0.0045393843631466755
2978,34.856267141067995,,-0.0043909612555147704,-0.004539508140457236
2079,34.86004790346,,-0.004391582372948559,-0.004539960966207802
4544,34.865504672313996,,-0.004392203490768024,-0.004540614528954089
5548,34.896455605579995,,-0.004392824608973387,-0.00454432155365803
5437,34.903602310498,,-0.004393445727564427,-0.004545177521762614
3930,34.908661758328,,-0.004394066846541368,-0.004545783496966428
5109,34.91024890458,,-0.004394687965903986,-0.004545973591084572
4693,34.916970942612004,,-0.004395309085652504,-0.004546778696405026
4512,34.942078387608,,-0.004395930205786813,-0.004549785840585562
239,34.948219786836,,-0.0043965513263068004,-0.004550521402206896
6827,34.949547493900006,,-0.004397172447212691,-0.004550680423030067
2472,34.950655102031995,,-0.004397793568504261,-0.004550813082380668
1712,34.953284025576,,-0.0043984146901817345,-0.0045511279512228655
3228,34.964980762582,,-0.0043990358122448885,-0.004552528881290599
7135,34.970052114801994,,-0.004399656934693947,-0.004553136282295291
195,34.997156731188,,-0.004400278057528799,-0.004556382629721077
7360,34.999333009067996,,-0.004400899180749334,-0.004556643284732493
6596,34.999972181160004,,-0.004401520304355774,-0.004556719839022949
6291,35.001594358612,,-0.004402141428347897,-0.004556914128863486
4428,35.00396073332401,,-0.004402762552725928,-0.0045571975519654905
6865,35.01229164494001,,-0.004403383677489642,-0.004558195353708703
5047,35.018434742421995,,-0.004404004802639264,-0.004558931118731642
7009,35.027752174012,,-0.004404625928174683,-0.004560047076973824
4525,35.04048661391,,-0.004405247054095787,-0.004561572293770585
798,35.04259057077,,-0.004405868180402801,-0.004561824286820004
3101,35.043450590847996,,-0.0044064893070955005,-0.004561927292297985
4050,35.051428715772,,-0.004407110434174111,-0.004562882840420887
5912,35.066301345636,,-0.004407731561638409,-0.004564664150400932
7245,35.0728768089,,-0.004408352689488618,-0.004565451700312594
4383,35.080437804300004,,-0.004408973817724627,-0.004566357288408866
7432,35.091283375624,,-0.004409594946346325,-0.004567656273498617
3595,35.098643417952005,,-0.0044102160753539356,-0.004568537793241414
1768,35.104092710112006,,-0.0044108372047472364,-0.004569190460496469
5384,35.106206920126,,-0.00441145833452645,-0.0045694436815765516
2836,35.10939213598,,-0.004412079464691355,-0.004569825178113561
7459,35.11190169353999,,-0.004412700595242174,-0.004570125750370652
3076,35.116123794336,,-0.004413321726178797,-0.004570631435669987
2839,35.117541513384,,-0.004413942857501112,-0.004570801237319877
1602,35.12117153325801,,-0.004414563989209344,-0.004571236008486003
2479,35.122449523518,,-0.004415185121303268,-0.004571389074677076
418,35.123352558624,,-0.0044158062537831095,-0.004571497232108637
7195,35.126131291975994,,-0.004416427386648756,-0.00457183004382365
5640,35.129782748844,,-0.004417048519900098,-0.004572267382520314
1087,35.131252226812,,-0.004417669653537358,-0.004572443383388606
5952,35.1374241835,,-0.004418290787560314,-0.004573182604907952
4137,35.151975030564,,-0.004418911921969189,-0.004574925374635312
1758,35.162572859904,,-0.00441953305676376,-0.004576194687416089
1053,35.16529520217599,,-0.004420154191944252,-0.004576520745114191
5274,35.17087339752,,-0.004420775327510553,-0.00457718885123448
1951,35.191791526748,,-0.004421396463462552,-0.004579694236811774
7363,35.198130463888,,-0.004422017599800473,-0.0045804534577494034
5335,35.210632231444,,-0.004422638736524093,-0.004581950807143515
2844,35.212209910656,,-0.004423259873633635,-0.004582139767384665
773,35.215847103984004,,-0.0044238810111288775,-0.00458257539772266
2542,35.22002737585,,-0.004424502149010043,-0.004583076073128576
6960,35.229238682904004,,-0.004425123287277022,-0.004584179320727326
2678,35.23046393378401,,-0.004425744425929702,-0.004584326070269307
1218,35.2310994998,,-0.004426365564968306,-0.004584402192656378
6644,35.234256861186,,-0.004426986704392614,-0.004584780353035471
1268,35.234954480431995,,-0.0044276078442028475,-0.0045848639076009065
4448,35.241305646609995,,-0.004428228984398784,-0.004585624593222834
5496,35.24241951792,,-0.004428850124980647,-0.0045857580027206255
6419,35.254797308444004,,-0.004429471265948327,-0.004587240503259732
6475,35.260236753456,,-0.0044300924073017115,-0.004587891991111872
3402,35.274938291603995,,-0.004430713549041024,-0.004589652809263369
2867,35.298304836922,,-0.004431334691166042,-0.004592451444121813
915,35.31757501852,,-0.00443195583367699,-0.004594759453338184
4940,35.32389819798,,-0.004432576976573645,-0.00459551678696248
1793,35.324517954347996,,-0.004433198119856229,-0.004595591015811956
2548,35.338647291904,,-0.004433819263524633,-0.004597283300917555
5749,35.338868105104,,-0.004434440407578745,-0.0045973097479387265
6583,35.343623827200005,,-0.004435061552018789,-0.004597879345602986
17,35.35125,-0.005917473764037623,,
6119,35.358768882848004,,-0.004435682696844542,-0.004599693284295793
303,35.369570687220005,,-0.004436303842056227,-0.004600987027373264
2691,35.369618645376,,-0.004436924987653734,-0.004600992771370303
2579,35.386865386152,,-0.004437546133636952,-0.004603058431024881
5678,35.388136834144,,-0.004438167280006104,-0.004603210713641873
4859,35.392458767103996,,-0.004438788426760967,-0.004603728355940856
4218,35.392768784274004,,-0.004439409573901766,-0.0046037654870120905
6405,35.400953632044,,-0.004440030721428277,-0.004604745794540158
1574,35.40602615404801,,-0.004440651869340723,-0.004605353335651068
3559,35.4118432941,,-0.004441273017638995,-0.004606050060421649
6846,35.421590555648,,-0.0044418941663229815,-0.004607217499834337
6234,35.422904103200004,,-0.004442515315392905,-0.004607374824758379
5468,35.426982102036,,-0.004443136464848543,-0.0046078632508196465
394,35.43180682951,,-0.004443757614690119,-0.004608441113328095
5111,35.447032397392,,-0.004444378764917411,-0.004610264695052917
6879,35.44792671571201,,-0.004444999915530643,-0.004610371808466169
7016,35.448662254000006,,-0.004445621066529703,-0.004610459904633767
3093,35.45487516199999,,-0.00444624221791448,-0.00461120403093333
354,35.455412470064,,-0.004446863369685199,-0.0046112683848657235
3365,35.45975482184001,,-0.004447484521841635,-0.004611788472747033
7292,35.460741130308,,-0.004448105674384013,-0.004611906603913713
3755,35.46145881096,,-0.00444872682731211,-0.004611992561254116
1413,35.461902474128,,-0.004449347980626151,-0.00461204569924223
6720,35.46280766432599,,-0.004449969134326022,-0.004612154114791347
1730,35.464041502056006,,-0.004450590288411615,-0.004612301892789073
3295,35.473134908287996,,-0.004451211442883151,-0.004613391019286657
3334,35.481002353823996,,-0.0044518325977404094,-0.004614333311226878
5329,35.481297436726,,-0.004452453752983613,-0.004614368653605669
4458,35.481960823920005,,-0.004453074908612539,-0.004614448108163479
6965,35.490716068599994,,-0.004453696064627411,-0.0046154967327086205
560,35.49568196944,,-0.004454317221028118,-0.004616091503694459
5228,35.499645417372,,-0.004454938377814548,-0.004616566209877644
1464,35.51182878792,,-0.004455559534986927,-0.004618025424538815
51,35.51648,-0.006018072325563021,,
1542,35.52055466685,,-0.0044561806925450306,-0.004619070531918264
6999,35.528607299267996,,-0.004456801850489083,-0.004620035003879374
335,35.538579391927996,,-0.00445742300881886,-0.004621229371542634
2581,35.544615349798,,-0.004458044167534587,-0.004621952304345459
1074,35.54735764615,,-0.004458665326636153,-0.004622280751963985
5770,35.54976732727,,-0.004459286486123446,-0.0046225693619184475
97,35.56853176359,,-0.00445990764599669,-0.004624816797509354
764,35.569543530664,,-0.004460528806255662,-0.004624937977879125
3286,35.57646559418201,,-0.004461149966900586,-0.004625767040455138
779,35.577394927864,,-0.00446177112793135,-0.004625878347693848
5920,35.578509075312,,-0.004462392289347845,-0.004626011790264967
7167,35.583613570112,,-0.0044630134511502925,-0.004626623160790119
1406,35.592082552642005,,-0.004463634613338471,-0.004627637499426894
871,35.59370993199,,-0.004464255775912604,-0.004627832412303797
7401,35.595440488503996,,-0.004464876938872468,-0.004628039682814635
5427,35.597991892694,,-0.004465498102218288,-0.004628345267085093
3938,35.622917081928,,-0.0044661192659499515,-0.0046313305823079565
4561,35.62793445469999,,-0.004466740430067348,-0.0046319315181393515
1190,35.632907442762004,,-0.004467361594570701,-0.004632527137968965
2396,35.636616874624,,-0.004467982759459789,-0.004632971420389526
7280,35.64013427016,,-0.0044686039247348345,-0.004633392702424332
7183,35.642809430824,,-0.004469225090395614,-0.00463371310913334
