,time,survival_unbiased,survival_biased
7715,8480.721210000002,-1.476656801200282,
7716,8486.256812000001,-1.4770947254463873,
9453,8487.25416104,,-0.12936749229401567
7717,8490.323014,-1.477532841554162,
7718,8493.666394,-1.4779711496917947,
7719,8495.077752000001,-1.4784096500276962,
7720,8496.534414000002,-1.4788483427304986,
7721,8501.300376000001,-1.4792872279690554,
7722,8505.093859999999,-1.479726305912443,
9454,8505.881912278,,-0.12948173231241822
7723,8508.476612,-1.4801655767299613,
7724,8510.776386,-1.480605040591132,
7725,8512.287936,-1.4810446976657015,
9455,8512.872965375998,,-0.1295959853830938
7726,8513.119553999999,-1.4814845481236396,
7727,8516.63367,-1.4819245921351407,
7728,8517.975322,-1.4823648298706242,
7729,8522.054575999999,-1.4828052615007343,
7730,8527.246708,-1.4832458871963412,
7731,8528.456903999999,-1.48368670712854,
7732,8530.428300000001,-1.4841277214686537,
9456,8530.435271706,,-0.12971025150902518
9457,8532.380407474,,-0.12982453069319622
9458,8534.766480442,,-0.12993882293859169
7733,8537.723666,-1.4845689303882312,
7734,8540.846298,-1.4850103340590484,
7735,8541.227036,-1.4854519326531093,
7736,8541.394562000001,-1.4858937263426453,
7737,8542.084176,-1.4863357153001169,
7738,8543.44026,-1.4867778996982128,
9459,8545.436638289999,,-0.1300531282481978
9460,8546.308163172,,-0.13016744662500138
7739,8547.69683,-1.487220279709851,
7740,8550.989592,-1.4876628555081794,
7741,8552.073960000002,-1.4881056272665754,
9461,8557.323846140001,,-0.1302817780719903
7742,8557.96463,-1.488548595158647,
7743,8563.506598,-1.4889917593582334,
7744,8565.928204,-1.489435120039404,
7745,8571.37267,-1.4898786773764612,
7746,8575.53308,-1.4903224315439383,
9462,8580.108131766001,,-0.1303961225921538
9463,8586.131089592,,-0.13051048018848177
7747,8587.502301999999,-1.4907663827166018,
7748,8588.459573999999,-1.4912105310694506,
7749,8589.828834,-1.491654876777717,
7750,8593.734364,-1.4920994200168671,
7751,8594.341784,-1.4925441609626011,
7752,8594.629068,-1.4929890997908535,
7753,8595.71823,-1.4934342366777942,
9464,8596.474171332,,-0.13062485086396533
7754,8603.058008,-1.4938795717998279,
7755,8603.349234,-1.4943251053335957,
7756,8603.678488,-1.4947708374559743,
7757,8605.044206,-1.4952167683440774,
7758,8605.184406,-1.4956628981752558,
7759,8607.02584,-1.496109227127097,
7760,8609.652348,-1.4965557553774278,
7761,8610.731408,-1.497002483104312,
7762,8611.374584000001,-1.497449410486053,
7763,8613.15991,-1.4978965377011928,
7764,8614.47253,-1.4983438649285135,
7765,8615.023744,-1.4987913923470366,
7766,8616.153488,-1.499239120136025,
9465,8617.711960456001,,-0.13073923462159637
7767,8620.165298,-1.4996870484749811,
7768,8620.571644,-1.5001351775436502,
7769,8621.325094,-1.5005835075220182,
7770,8621.483656,-1.5010320385903138,
7771,8622.51284,-1.5014807709290081,
7772,8622.703728,-1.501929704718815,
7773,8625.157518,-1.5023788401406928,
7774,8625.804893999999,-1.5028281773758423,
7775,8626.808298,-1.5032777166057099,
9466,8629.75418368,,-0.13085363146436832
7776,8636.144574,-1.5037274580119864,
7777,8638.168768,-1.5041774017766074,
9467,8638.996478128,,-0.13096804139527513
7778,8639.153764,-1.5046275480817555,
7779,8643.118384,-1.5050778971098577,
7780,8645.671903999999,-1.505528449043589,
7781,8646.23581,-1.5059792040658706,
7782,8646.873516000001,-1.5064301623598713,
7783,8647.926252000001,-1.5068813241090084,
7784,8650.859942,-1.5073326894969468,
7785,8651.437086,-1.5077842587076007,
7786,8651.618816,-1.5082360319251331,
7787,8652.390892000001,-1.5086880093339574,
7788,8659.194002,-1.5091401911187365,
9468,8663.696654735999,,-0.13108246441731203
7789,8665.781398,-1.5095925774643844,
7790,8667.665378,-1.5100451685560656,
9469,8668.824886856,,-0.13119690053347502
7791,8669.304032,-1.510497964579197,
7792,8670.866736,-1.5109509657194464,
9470,8671.968281148,,-0.13131134974676165
7793,8676.259466,-1.5114041721627351,
7794,8677.90101,-1.5118575840952364,
7795,8684.041312000001,-1.5123112017033777,
7796,8685.095974,-1.5127650251738396,
7797,8687.353638,-1.5132190546935576,
9471,8688.230206086,,-0.13142581206017
7798,8688.72609,-1.5136732904497212,
7799,8690.111124,-1.5141277326297755,
7800,8690.891418,-1.5145823814214217,
9472,8691.36302518,,-0.13154028747669938
7801,8692.256028000002,-1.5150372370126162,
7802,8693.141774,-1.5154922995915725,
7803,8695.11527,-1.5159475693467617,
7804,8695.593439999999,-1.5164030464669112,
9473,8695.75389816,,-0.13165477599934997
7805,8700.252712,-1.516858731141007,
9474,8701.342991399999,,-0.13176927763112334
7806,8701.90394,-1.5173146235582946,
7807,8702.179896,-1.5177707239082767,
7808,8703.376182,-1.5182270323807163,
9475,8703.609945760001,,-0.13188379237502176
7809,8705.552402000001,-1.5186835491656363,
7810,8706.076347999999,-1.5191402744533198,
7811,8710.404056,-1.519597208434311,
7812,8712.333468,-1.5200543512994147,
9476,8712.47078982,,-0.13199832023404867
7813,8713.972532,-1.5205117032396989,
7814,8718.165614,-1.520969264446492,
7815,8718.254352,-1.521427035111387,
7816,8719.862386,-1.5218850154262389,
7817,8720.515058,-1.5223432055831665,
7818,8723.472614,-1.5228016057745537,
7819,8726.048046,-1.523260216193048,
7820,8727.043468,-1.5237190370315628,
7821,8732.925192,-1.5241780684832769,
7822,8735.76083,-1.524637310741635,
7823,8738.274242000001,-1.5250967640003494,
7824,8739.214801999999,-1.5255564284533982,
7825,8739.948794,-1.5260163042950279,
7826,8740.722164,-1.526476391719753,
7827,8743.575942,-1.5269366909223565,
7828,8745.808828,-1.5273972020978908,
7829,8746.82242,-1.5278579254416773,
7830,8749.837634,-1.5283188611493081,
7831,8752.220774,-1.528780009416646,
7832,8754.3109,-1.5292413704398238,
7833,8754.748432,-1.5297029444152468,
7834,8756.24102,-1.5301647315395925,
7835,8757.597042,-1.5306267320098106,
7836,8765.915174,-1.531088946023124,
7837,8768.104168,-1.5315513737770292,
7838,8768.440752,-1.5320140154692967,
9477,8772.319308264001,,-0.13211286121120835
7839,8775.128394,-1.5324768712979722,
7840,8775.207604000001,-1.5329399414613754,
7841,8779.205985999999,-1.5334032261581028,
7842,8782.538746,-1.5338667255870264,
7843,8782.77278,-1.534330439947295,
7844,8783.937152,-1.5347943694383346,
9478,8784.064080324,,-0.13222741530950652
7845,8784.225682,-1.535258514259849,
7846,8784.282492,-1.5357228746118197,
7847,8794.40668,-1.5361874506945077,
7848,8796.052886,-1.5366522427084526,
7849,8796.137498,-1.5371172508544744,
7850,8799.749632,-1.5375824753336722,
7851,8802.354164,-1.5380479163474274,
7852,8803.597146,-1.5385135740974016,
7853,8806.675842,-1.5389794487855388,
7854,8809.646762,-1.5394455406140652,
7855,8823.205442,-1.53991184978549,
7856,8823.74017,-1.5403783765026058,
7857,8824.80812,-1.5408451209684886,
7858,8827.961992,-1.5413120833864997,
7859,8831.323550000001,-1.5417792639602854,
9479,8832.6478647,,-0.13234198253194954
9480,8834.867195219998,,-0.1324565628815449
7860,8837.766488,-1.542246662893777,
7861,8840.000812,-1.5427142803911922,
7862,8842.105398,-1.543182116657035,
9481,8848.336181879999,,-0.13257115636130132
9482,8861.220910854,,-0.13268576297422835
7863,8862.060884,-1.543650171896097,
7864,8864.22278,-1.5441184463134578,
7865,8865.412339999999,-1.544586940114484,
7866,8867.243757999999,-1.545055653504832,
7867,8867.300076,-1.5455245866904475,
7868,8869.78166,-1.5459937398775654,
9483,8870.022905548,,-0.13280038272333664
7869,8870.369956,-1.5464631132727118,
7870,8870.963596000001,-1.5469327070827033,
7871,8871.542344000001,-1.5474025215146476,
9484,8871.557808388001,,-0.13291501561163768
7872,8871.993349999999,-1.5478725567759455,
7873,8877.11225,-1.5483428130742893,
7874,8879.031524,-1.5488132906176655,
9485,8882.144316948,,-0.1330296616421445
7875,8889.422944,-1.549283989614353,
7876,8891.803632,-1.5497549102729267,
9486,8896.98006756,,-0.13314432081787067
7877,8899.901816,-1.5502260528022542,
7878,8903.801186,-1.5506974174115002,
7879,8904.0091,-1.5511690043101245,
9487,8905.853679712,,-0.133258993141831
7880,8909.855732,-1.5516408137078836,
7881,8911.790534,-1.552112845814831,
7882,8916.85006,-1.5525851008413174,
7883,8916.891679999999,-1.5530575789979926,
7884,8918.30348,-1.5535302804958042,
7885,8926.328374,-1.5540032055459996,
7886,8927.479646,-1.554476354360126,
7887,8931.942526,-1.5549497271500305,
7888,8933.724192,-1.5554233241278619,
7889,8934.291484,-1.5558971455060704,
7890,8939.688352,-1.556371191497408,
7891,8940.12458,-1.55684546231493,
7892,8943.998268,-1.5573199581719939,
7893,8945.04217,-1.557794679282262,
7894,8945.720004,-1.558269625859701,
7895,8947.71307,-1.5587447981185822,
7896,8948.034468,-1.559220196273483,
7897,8948.180237999999,-1.5596958205392863,
9488,8948.209216086001,,-0.1333736786170412
7898,8949.684842,-1.5601716711311824,
7899,8955.261806,-1.5606477482646686,
7900,8955.474505999999,-1.5611240521555498,
7901,8957.257892000001,-1.5616005830199404,
7902,8957.912946,-1.5620773410742628,
9489,8959.58356257,,-0.13348837724651835
7903,8963.306746,-1.56255432653525,
7904,8963.49843,-1.5630315396199448,
7905,8964.219822000001,-1.5635089805457005,
7906,8969.151214,-1.563986649530183,
9490,8969.42697254,,-0.13360308903328025
7907,8974.874,-1.5644645467913694,
9491,8976.829797216,,-0.13371781398034582
9492,8979.546811638,,-0.13383255209073494
7908,8979.75303,-1.5649426725475493,
7909,8981.523682000001,-1.565421027017326,
7910,8984.897764000001,-1.5658996104196168,
7911,8985.752460000002,-1.5663784229736533,
7912,8987.091384,-1.566857464898982,
7913,8987.33052,-1.567336736415465,
7914,8988.495208,-1.567816237743281,
7915,8988.832212,-1.568295969102925,
7916,8989.869196,-1.5687759307152105,
7917,8990.538948000001,-1.5692561228012685,
7918,8990.764772,-1.5697365455825483,
7919,8997.44683,-1.570217199280819,
7920,8999.022118,-1.5706980841181697,
7921,9003.262396,-1.57117920031701,
7922,9005.432278,-1.5716605481000703,
7923,9006.538556,-1.5721421276904033,
9493,9007.687323696,,-0.13394730336746885
7924,9007.757288,-1.5726239393113841,
7925,9008.593208,-1.57310598318671,
9494,9011.726306484,,-0.13406206781356947
7926,9011.891686,-1.573588259540403,
7927,9013.914212,-1.574070768596809,
7928,9014.492864,-1.5745535105805986,
7929,9014.883708000001,-1.575036485716768,
9495,9015.231914692,,-0.13417684543205993
7930,9017.031874,-1.5755196942306398,
7931,9019.153068,-1.5760031363478628,
7932,9024.334876,-1.5764868122944145,
7933,9025.008738,-1.5769707222965987,
7934,9025.175598,-1.5774548665810497,
7935,9026.502692,-1.5779392453747294,
7936,9029.71502,-1.5784238589049309,
7937,9030.743896,-1.5789087073992776,
9496,9033.581172912,,-0.13429163622596424
7938,9035.413767999999,-1.5793937910857236,
7939,9047.06361,-1.579879110192556,
7940,9047.706862,-1.5803646649483933,
7941,9054.993402,-1.5808504555821878,
7942,9057.153386,-1.5813364823232257,
9497,9057.28966126,,-0.1344064401983078
7943,9061.123806,-1.5818227454011269,
7944,9075.117784,-1.5823092450458478,
7945,9078.788550000001,-1.582795981487679,
7946,9078.973412000001,-1.5832829549572491,
9498,9079.853614536001,,-0.13452125735211673
7947,9086.671446,-1.5837701656855225,
7948,9086.722888,-1.584257613903802,
7949,9091.821632,-1.584745299843729,
7950,9095.233483999998,-1.585233223737283,
7951,9097.279754000001,-1.5857213858167845,
7952,9097.608752,-1.5862097863148934,
7953,9097.860988,-1.586698425464611,
7954,9097.886961999999,-1.5871873034992807,
7955,9102.733004000002,-1.5876764206525877,
7956,9105.827422,-1.5881657771585607,
7957,9106.07421,-1.588655373251572,
7958,9106.942398,-1.589145209166338,
7959,9107.809012,-1.5896352851379207,
7960,9107.992786,-1.5901256014017275,
7961,9114.721622,-1.5906161581935125,
7962,9122.864942,-1.591106955749377,
7963,9124.053444000001,-1.5915979943057694,
9499,9125.656507936,,-0.13463608769041815
7964,9126.243206000001,-1.5920892740994874,
7965,9128.6114,-1.5925807953676776,
7966,9129.536556,-1.5930725583478362,
9500,9132.44511441,,-0.13475093121624065
7967,9136.409082,-1.5935645632778104,
7968,9140.172976,-1.5940568103957982,
7969,9145.406143999999,-1.5945492999403497,
7970,9146.138449999999,-1.595042032150368,
7971,9147.416548000001,-1.5955350072651089,
7972,9149.872066,-1.5960282255241829,
7973,9152.625874,-1.596521687167554,
7974,9153.937126,-1.5970153924355432,
7975,9154.574068,-1.5975093415688266,
9501,9154.830814416,,-0.13486578793261345
7976,9156.203148,-1.5980035348084374,
7977,9156.378138,-1.5984979723957662,
7978,9158.432752,-1.5989926545725617,
7979,9158.766312000002,-1.5994875815809322,
7980,9163.704666,-1.5999827536633453,
7981,9163.93686,-1.6004781710626286,
7982,9164.321044,-1.600973834021971,
7983,9164.728812000001,-1.6014697427849236,
7984,9165.611038000001,-1.6019658975953994,
7985,9168.199878000001,-1.602462298697675,
7986,9168.99898,-1.6029589463363914,
9502,9169.515853184,,-0.1349806578425669
7987,9172.704068,-1.603455840756553,
7988,9174.845732000002,-1.6039529822035308,
7989,9178.035505999998,-1.6044503709230613,
7990,9178.28983,-1.6049480071612485,
7991,9178.610960000002,-1.605445891164563,
7992,9178.690816,-1.6059440231798447,
9503,9180.545352259998,,-0.13509554094913234
7993,9184.133206,-1.606442403454302,
9504,9185.353911168,,-0.13521043725534254
7994,9185.501881999999,-1.606941032235513,
7995,9186.071179999999,-1.6074399097714274,
7996,9190.384826,-1.6079390363103645,
7997,9195.836908,-1.608438412101017,
7998,9198.514456,-1.6089380373924493,
7999,9198.65731,-1.6094379124341005,
8000,9199.37551,-1.6099380374757828,
8001,9200.003886,-1.610438412767684,
8002,9202.113357999999,-1.6109390385603677,
8003,9202.334754000001,-1.6114399151047736,
8004,9202.767982000001,-1.611941042652219,
8005,9202.983994,-1.6124424214543993,
8006,9204.093752,-1.6129440517633882,
9505,9208.308046650001,,-0.13532534676423086
8007,9210.432604,-1.6134459338316391,
8008,9215.297636,-1.6139480679119864,
8009,9217.771767999999,-1.6144504542576446,
8010,9236.83585,-1.6149530931222105,
8011,9237.895573999998,-1.6154559847596632,
9506,9240.544068096,,-0.1354402694788319
8012,9243.409698000001,-1.6159591294243658,
8013,9246.12772,-1.6164625273710647,
8014,9249.794338,-1.6169661788548917,
8015,9251.683506,-1.6174700841313645,
8016,9252.529798,-1.6179742434563866,
8017,9253.48524,-1.6184786570862495,
8018,9254.263464,-1.6189833252776318,
8019,9257.692414000001,-1.6194882482876016,
8020,9270.253784,-1.6199934263736169,
8021,9270.562958,-1.6204988597935253,
8022,9271.368849999999,-1.6210045488055658,
8023,9273.128636,-1.6215104936683695,
8024,9274.830744,-1.6220166946409604,
8025,9276.100471999998,-1.6225231519827559,
8026,9277.360092,-1.6230298659535674,
8027,9278.179754,-1.623536836813602,
8028,9282.720497999999,-1.6240440648234624,
8029,9293.580296,-1.6245515502441483,
8030,9300.717403999999,-1.6250592933370571,
8031,9303.680294,-1.6255672943639838,
8032,9310.104551999999,-1.6260755535871234,
8033,9310.851298,-1.626584071269071,
8034,9312.47867,-1.627092847672821,
8035,9313.34909,-1.6276018830617716,
9507,9314.256975888,,-0.13555520540218113
8036,9317.643042,-1.6281111776997215,
8037,9319.03916,-1.628620731850874,
9508,9323.66867068,,-0.1356701545373155
8038,9325.72824,-1.6291305457798364,
8039,9330.43381,-1.6296406197516198,
8040,9340.033726,-1.630150954031642,
8041,9341.163856000001,-1.630661548885727,
8042,9343.964732,-1.6311724045801064,
8043,9345.953952,-1.63168352138142,
8044,9346.060754,-1.6321948995567164,
8045,9347.190764,-1.6327065393734546,
8046,9350.97956,-1.6332184410995039,
9509,9354.047727948,,-0.13578511688727257
8047,9359.275666,-1.6337306050031448,
8048,9362.4164,-1.6342430313530716,
8049,9362.74669,-1.6347557204183902,
8050,9363.935802,-1.635268672468622,
8051,9365.250196,-1.6357818877737023,
8052,9368.444038000001,-1.636295366603983,
8053,9370.283534,-1.6368091092302324,
8054,9370.738,-1.637323115923636,
8055,9370.952526000001,-1.6378373869557985,
8056,9377.671796,-1.6383519225987426,
9510,9379.355961694,,-0.13590009245509113
8057,9380.814075999999,-1.6388667231249125,
8058,9386.343566,-1.6393817888071724,
8059,9387.376522,-1.6398971199188088,
8060,9387.529708,-1.640412716733531,
8061,9388.724982000002,-1.6409285795254713,
9511,9392.54242041,,-0.13601508124381087
8062,9392.809036,-1.6414447085691868,
8063,9393.919674,-1.6419611041396605,
8064,9395.7168,-1.6424777665123005,
8065,9396.124842000001,-1.6429946959629431,
8066,9396.706574,-1.6435118927678518,
8067,9403.968562,-1.6440293572037192,
8068,9405.786914,-1.6445470895476684,
8069,9409.329656,-1.6450650900772514,
8070,9410.666152000002,-1.6455833590704536,
8071,9413.167568,-1.6461018968056917,
8072,9422.115386,-1.6466207035618163,
8073,9422.271764000001,-1.647139779618112,
8074,9422.611048,-1.647659125254298,
9512,9430.562371775999,,-0.13613008325647286
8075,9437.860267999999,-1.648178740750531,
9513,9438.652855944,,-0.13624509849611893
8076,9439.313312,-1.648698626387403,
8077,9443.920472,-1.6492187824459448,
8078,9444.516964,-1.6497392092076262,
8079,9446.230619999998,-1.6502599069543555,
8080,9447.111426000001,-1.6507808759684828,
8081,9452.353710000001,-1.6513021165327992,
8082,9452.78489,-1.6518236289305381,
8083,9453.763822,-1.6523454134453768,
8084,9454.818426000002,-1.6528674703614363,
8085,9456.872051999999,-1.6533897999632832,
8086,9462.67625,-1.6539124025359297,
8087,9462.878792,-1.654435278364836,
8088,9469.797359999999,-1.6549584277359097,
8089,9478.799359999999,-1.6554818509355071,
8090,9484.241524000001,-1.656005548250435,
8091,9485.406318,-1.6565295199679508,
8092,9489.174050000001,-1.6570537663757636,
8093,9490.364978,-1.6575782877620353,
8094,9493.276448,-1.6581030844153812,
9514,9494.03700602,,-0.13636012696579186
9515,9499.173561090001,,-0.13647516866853598
8095,9505.100778,-1.658628156624872,
8096,9505.689378000001,-1.6591535046800332,
8097,9508.00342,-1.659679128870847,
8098,9508.24465,-1.6602050294877535,
8099,9508.293356,-1.6607312068216509,
8100,9515.174347999999,-1.6612576611638967,
8101,9515.637002,-1.6617843928063094,
8102,9523.571112,-1.6623114020411685,
8103,9526.815005999999,-1.6628386891612155,
8104,9527.806014,-1.663366254459656,
8105,9528.138784,-1.663894098230159,
8106,9529.507434000001,-1.66442222076686,
8107,9529.867158,-1.664950622364359,
